listing_id,titulo,apartamento_ou_casa,tipo_imovel,estado,cidade,bairro,rua,numero,endereco,metragem,quartos,banheiros,suites,andar,estacionamentos,preco_anuncio,latitude,longitude,tem_portaria_24h,tem_vista_pro_mar,tem_condominio_fechado,tem_piscina,tem_deck,tem_varanda_gourmet,tem_varanda,tem_academia,tem_salao_festas,tem_salao_jogos,tem_quadra_campo,descricao,anuncio_criado,corretora,nota_media,url,imagem_url
2893503781,"Apartamento para comprar com 54 m², 2 quartos, 2 banheiros, 2 vagas",apartamento,APARTMENT,CE,Fortaleza,Jardim Cearense,Rua Rúbens Monte,,"Rua Rúbens Monte - Jardim Cearense, Fortaleza / CE",54,2,2,1,7,2,340000.0,-3.800733,-38.567643,1,0,1,1,1,0,1,1,1,1,1,"CONDOMÍNIO GIARDINNI MILANO Apartamento com 02 quartos, excelente localização vizinho ao Detran da Maraponga, próximo à lanchonetes, restaurantes, farmácias supermercados, academias e diversas lojas. ÁREA PRIVATIVA DE 54,00M² / ELEVADOR * 02 quartos sendo 01 suíte * 01 banheiro social * Sala * Varanda * Cozinha americana * 02 vagas de garagem * Medidores individuais para Energia Elétrica, Água e Gás de cozinha. ÁREA COMUM: * Academia, * Mercado 24h, * Sauna, * Brinquedoteca, * Salão de jogos, * Salão de festas, * Deck com Churrasqueira, * Piscina, * Playground, * Quadra de esporte, * Cerca elétrica, * Portaria 24 horas, * Câmeras de vigilância, * 03 torres com 10 andares, * 02 elevadores em cada torre. Agende a sua visita. VRECI 20530J",,Vercosa Imobiliaria,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-cearense-fortaleza-com-garagem-54m2-venda-RS340000-id-2893503781/,https://resizedimgs.vivareal.com/img/vr-listing/eb2e827111ae7fc438d0f1045e02946f/apartamento-com-2-quartos-a-venda-54m-no-jardim-cearense-fortaleza.webp?action=fit-in&dimension=614x297
2893678542,"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro, 1 vaga",apartamento,APARTMENT,CE,Fortaleza,Siqueira,Avenida Maciel Bezerra,011,"Avenida Maciel Bezerra, 011 - Siqueira, Fortaleza / CE",44,2,1,1,1,1,43000.0,-3.802495,-38.627744,0,0,0,1,1,0,0,0,1,0,0,"Repasse Viva Vida Parque Siqueira próx anel viario Pronto p/ morar* Valor: R$ 43.000 ❇️Penúltimo andar (3 acima do térreo) ❇️Vista totalmente livre ❇️Lazer completo ❇️Piscina adulto e infantil ❇️Decks com churrasqueira ❇️salão de festa ❇️Playground ❇️Vaga de garagem ❇️Já c/ piso ➡️ Parcela Caixa: 354 X 550,00 ❇️ Saldo devedor: *R$ 109.134,32 ➡️ Construtora 49 X 342,00 decrescente ➡️ Parcelas Doc 14 X 217,00 Código do anúncio::AIL8SI",,JC Negócios Imobiliários,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-siqueira-fortaleza-com-garagem-44m2-venda-RS43000-id-2893678542/,https://resizedimgs.vivareal.com/img/vr-listing/0605e36983ef0efe70e55cb0c7991a5f/apartamento-com-2-quartos-a-venda-44m-no-siqueira-fortaleza.webp?action=fit-in&dimension=614x297
2828650731,"Apartamento para comprar com 116 m², 3 quartos, 4 banheiros, 2 vagas",apartamento,APARTMENT,CE,Fortaleza,Manuel Dias Branco,Rua Bento Albuquerque,3300,"Rua Bento Albuquerque, 3300 - Manuel Dias Branco, Fortaleza / CE",116,3,4,3,0,2,1160000.0,-3.751356,-38.460031,1,0,0,1,0,1,1,1,0,0,1,"Imagine viver em um verdadeiro resort todos os dias! É isso que o CONDOMÍNIO EDIFÍCIO LIVING RESORT oferece para você e sua família, localizado no prestigiado bairro Manuel Dias Branco, em Fortaleza/CE. Este apartamento de 116 m² privativos é uma joia rara no mercado imobiliário, projetado para proporcionar conforto e sofisticação. Com três dormitórios, suítes plenas e uma reversível e quatro banheiros, cada canto deste imóvel foi pensado para oferecer o máximo de bem-estar. As duas salas amplas são perfeitas para receber amigos ou relaxar com a família. E mais: duas vagas de garagem garantem praticidade e segurança. A varanda gourmet integrada à cozinha é um convite para momentos inesquecíveis. Imagine preparar um jantar especial enquanto aprecia a vista livre da cidade! A localização do apartamento em andar intermediário garante uma ventilação natural excelente e muita tranquilidade, já que a rua é silenciosa. Cada detalhe foi cuidadosamente planejado: piso porcelanato, armários na cozinha e banheiros, closet na suíte principal, além de janelas grandes que permitem a entrada de luz natural durante todo o dia. A qualidade de vida aqui é indiscutível! O condomínio é um espetáculo à",,Start Broker Imóveis,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-manuel-dias-branco-fortaleza-com-garagem-116m2-venda-RS1160000-id-2828650731/,https://resizedimgs.vivareal.com/img/vr-listing/6bc097ddf1bc6bea1bd6d6e6fa737843/apartamento-com-3-quartos-a-venda-116m-no-manuel-dias-branco-fortaleza.webp?action=fit-in&dimension=614x297
2893410586,"Casa para comprar com 179 m², 4 quartos, 5 banheiros, 6 vagas",casa,HOME,CE,Fortaleza,José de Alencar,Rua Bill Cartaxo,,"Rua Bill Cartaxo - José de Alencar, Fortaleza / CE",179,4,5,3,0,6,475000.0,-3.802,-38.473,0,0,0,0,0,0,0,0,0,0,0,"🏡 Casa Duplex à Venda no Bairro José de Alencar Excelente imóvel com amplo espaço, conforto e localização privilegiada! 📍 Rua Bill Cartaxo, nº 1651 – Bairro José de Alencar 📐 Terreno: 6,50m x 40m 🏗️ Área construída: 179,73 m² O imóvel dispõe de: ✅ 4 quartos, sendo 3 suítes ✅ Dependência Completa de Empregada (DCE) ✅ Sala ampla e bem iluminada ✅ Cozinha espaçosa ✅ Área de serviço ✅ Quintal amplo ✅ 6 vagas de garagem 🔑 Imóvel desocupado, pronto para morar! Ideal para famílias que buscam conforto, espaço e praticidade em uma excelente localização. 💰 Valor: R$ 475.000,00 📞 Mais informações: Arnoldo –",,Arnoldo Ramalho De Queiroz,,https://www.vivareal.com.br/imovel/casa-4-quartos-jose-de-alencar-fortaleza-com-garagem-179m2-venda-RS475000-id-2893410586/,https://resizedimgs.vivareal.com/img/vr-listing/64529d7cd8f926fb9f2b03bdcb3ff4ba/casa-com-4-quartos-a-venda-179m-no-jose-de-alencar-fortaleza.webp?action=fit-in&dimension=614x297
2886484653,"Apartamento para comprar com 45 m², 2 quartos, 2 banheiros, 1 vaga",apartamento,APARTMENT,CE,Fortaleza,Parque Dois Irmãos,Rua A,277,"Rua A, 277 - Parque Dois Irmãos, Fortaleza / CE",45,2,2,1,2,1,287000.0,-3.809,-38.549582,0,0,0,1,1,0,0,0,1,0,0,"Excelente apartamento para venda no Barroso: - 2 quartos (sendo uma suíte); - Banheiro social; - Área de serviço; - Nascente; - Sala em L; - Piso 100% cerâmica. O condomínio conta com: - Piscina adulto e infantil; - Vaga de garagem rotativa; - Deck molhado; - Deck com churrasqueira; - Salão de festas; - Playground. Ficou curioso? Não perca essa oportunidade! Agende sua visita conosco! Confie em quem entende! Imobiliária Ciro Paiva, há mais de 30 anos realizando sonhos! Venha fazer parte dessa história você também.",,"Ciro Paiva, Solucoes Imobiliarias S/S Ltda - Me",,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-dois-irmaos-fortaleza-com-garagem-45m2-venda-RS287000-id-2886484653/,https://resizedimgs.vivareal.com/img/vr-listing/6f2e7be3fa69086974c7444986c9b2be/apartamento-com-2-quartos-a-venda-45m-no-parque-dois-irmaos-fortaleza.webp?action=fit-in&dimension=614x297
2776434514,"Apartamento para comprar com 65 m², 2 quartos, 2 banheiros, 1 vaga",apartamento,APARTMENT,CE,Fortaleza,Meireles,Rua Tenente Benévolo,1489,"Rua Tenente Benévolo, 1489 - Meireles, Fortaleza / CE",65,2,2,1,13,1,1299000.0,-3.728256,-38.507597,0,1,0,1,0,1,1,1,0,0,0,"Apartamento alto padrão de construção, localizado no Meireles. Mobiliado. A tecnologia está presente por todo empreendimento com várias funções e soluções itegradas por meio de automação. Morar no Beach Class Meireles, é descobrir um mundo de possibilidades,buscar novas experiências. Localização ímpar,há alguns quarteirões da praia de Iracema, rua Tenente Benévolo com rua Monsenhor Bruno. Apartamento moderno com 65m² Divido em : varanda ,02 suítes,sala star/jantar, cozinha,área de serviços. Andar alto. vaga rotativa. O Empreendimento possui um pavimento de lazer: com piscina adulto/infantil, fitness,espaço gourmet. e possui tambêm um Rooftop com uma maravilhosa vista do 31º andar. Aproveite a oportunidade de fazer parte desse seleto grupo de pessoas que farão parte de um novo conceito de moradia. Mobiliado Entre em contato agora. ANDAR ALTO, VISTA MAR.",,Ítalo Mendes,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meireles-fortaleza-com-garagem-65m2-venda-RS1299000-id-2776434514/,https://resizedimgs.vivareal.com/img/vr-listing/e822b3711de9f1ee45b7626e3ed40e8d/apartamento-com-2-quartos-a-venda-65m-no-meireles-fortaleza.webp?action=fit-in&dimension=614x297
2893215661,"Casa para comprar com 100 m², 3 quartos, 1 banheiro, 3 vagas",casa,HOME,CE,Fortaleza,Jangurussu,Rua Francisco Alves Ribeiro,,"Rua Francisco Alves Ribeiro - Jangurussu, Fortaleza / CE",100,3,1,3,0,3,455000.0,-3.834677,-38.510961,0,0,0,1,0,1,1,1,0,0,0,"🟡*🌳*RESIDENCIAL MESSEJANA*🍃* 🏢Perto de colégios 🏥Farmácia 🏪Supermercados ⛽Posto de combustível 🏥 Posto de saúde 🏋️‍♀️ academia 🌎 FORTALEZA 📌 *RUA FRANCISCO ALVES RIBEIRO, MESSEJANA* Cep : 60865-020 📐 TERRENO: 6,40m X 33,00m Nascente 📐 ÁREA CONSTRUÍDA : 116 m2 aproximadamente 🛏️ 3 Suítes, Lavabo, suíte Master com closet e varanda privativa. ⚜️ Porcelanato Polido 70x70 ⚜️ Ampla sala/Estar/Jantar c/ pé-direito aumentado ⚜️ Cozinha americana, área de serviço, quintal ⚜️ Varanda Gourmet completa 🚿 Chuveirão 🪴 jardim com paisagismo 🚗 Vagas para até 3 carros 🏊‍♀️ Espaço para piscina 🔑 *PRONTA ENTREGA* 🟪🟪🟪💲 PREÇO: *R$ 455 mil* 💥 Projeto diferenciado, bom gosto e design único. Agende sua visita !!! # imagens meramente ilustrativas# Para visitas e informações: Whats: 85 99963.7008 Rodrigo Batista | Creci Ce 23636 Acompanhe nas redes sociais : @batistacorretordeimoveisof",,Corretor Batista,,https://www.vivareal.com.br/imovel/casa-3-quartos-jangurussu-fortaleza-com-garagem-100m2-venda-RS455000-id-2893215661/,https://resizedimgs.vivareal.com/img/vr-listing/e6256a73fbaaa203188b194350170daa/casa-com-3-quartos-a-venda-100m-no-jangurussu-fortaleza.webp?action=fit-in&dimension=614x297
2893668882,"Apartamento para comprar com 50 m², 2 quartos, 2 banheiros, 1 vaga",apartamento,APARTMENT,CE,Fortaleza,Parangaba,Rua Equador,1198,"Rua Equador, 1198 - Parangaba, Fortaleza / CE",50,2,2,,7,1,105000.0,-3.77807,-38.554001,1,0,0,1,1,0,0,1,1,0,0,"🟢RODRIGO BATISTA | CRECI CE 23636 📱Whats: 85 99963.7008 ☎️Ligação: 85 99963.7008 Acompanhe nas redes sociais : @batistacorretordeimoveisof Apartamento para Repasse no Teraviva - Montese ✔️ 2 Quartos ✔️ 2 Banheiros ✔️ 55m2 ✔️ 1 Vaga Fixa de Garagem ✔️ 7 andar com Elevador ✅ Condomínio: piscina, deck e salão de festas, parquinho e área Fitness, portaria 24h . *PARCELAS* CAIXA: R$2.100,00 *SALDO DEVEDOR* CAIXA: R$237.000,00 🔑_VALOR DE CHAVES_: R$105.000,00 Acompanhe nas redes sociais : @batistacorretordeimoveisof Para visitas e informações: Whats : 85 99963.7008 Rodrigo Batista | Creci Ce 23636 Rua Equador, 1198 Cep: 60740-788",,Corretor Batista,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parangaba-fortaleza-com-garagem-50m2-venda-RS105000-id-2893668882/,https://resizedimgs.vivareal.com/img/vr-listing/2280ad94a8c3e4489ffdb739235ed6a1/apartamento-com-2-quartos-a-venda-50m-no-parangaba-fortaleza.webp?action=fit-in&dimension=614x297
2893506427,"Apartamento para comprar com 65 - 66 m², 3 quartos, 2 banheiros, 2 vagas",apartamento,APARTMENT,CE,Fortaleza,Cambeba,Rua dos Amigos,355,"Rua dos Amigos, 355 - Cambeba, Fortaleza / CE",65,3,2,1,0,2,370000.0,-3.804755,-38.481186,1,0,1,1,0,1,1,1,1,1,1,"Localização: R. dos Amigos, 355 - Cambeba Características: Ap com 65m², possuindo 3 quartos + 2 vagas. Prédio possui elevador e lazer completo. Móveis Planejados. ⚠️ Confirmar valores de Condomínio e IPTU com um de nossos consultores. Contatos: (85) 99651.9274 (Ligações e",,Ms Consultoria Imobiliária,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambeba-fortaleza-com-garagem-66m2-venda-RS370000-id-2893506427/,https://resizedimgs.vivareal.com/img/vr-listing/baf216458a588bfbfe999524d9aa4fca/apartamento-com-3-quartos-a-venda-66m-no-cambeba-fortaleza.webp?action=fit-in&dimension=614x297
2893631907,"Apartamento para comprar com 39 m², 2 quartos, 1 banheiro",apartamento,APARTMENT,CE,Fortaleza,De Lourdes,Rua Coronel José Aurélio Câmara,011,"Rua Coronel José Aurélio Câmara, 011 - De Lourdes, Fortaleza / CE",39,2,1,,3,0,80000.0,-3.729916,-38.45823,1,0,0,0,1,0,0,0,1,1,0,"REPASSE NA PRAIA DO FUTURO Viva Praia do Futuro 2 Fase (entrega outubro2026) - Fortaleza Valor do Repasse R$ 80.000.00 A VISTA Localização: Coronel José Aurélio Câmara, 1341 - Praia do Futuro - Estrutura Apartamento: 11 Andar Vaga Exclusiva Carro ° 39,00 M² ° 02 Quartos ° Sala de Estar ° Sala de Jantar ° 01 WC Social ° Cozinha - Estrutura Condomínio: ° 720 Apartamentos no total ° 05 Torres ° 15 Apartamentos por andar ° 12 Pavimentos ° 02 Elevadores por Torre ° Deck com Churrasqueira ° Salão de Jogos ° Salão de Festas ° PlayGround ° Portaria 24hs ° Campinho de Futebol ° Coworking ° Petplace ° Gás Encanado ▫️ Informações para Repasse: * Pré Chave: 8 x R$1.667,76 * Pós Chave:72 x R$157,72 * Parcela da Caixa: R$ 2.417,00 Prazo 360 meses * Taxa de Condomínio: $$ 358,00 * Balão: R$3.206,21 Código do anúncio::16SON3E",,JC Negócios Imobiliários,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-de-lourdes-fortaleza-39m2-venda-RS80000-id-2893631907/,https://resizedimgs.vivareal.com/img/vr-listing/20cffb69e1e319a15047f050889eb647/apartamento-com-2-quartos-a-venda-39m-no-de-lourdes-fortaleza.webp?action=fit-in&dimension=614x297
2855936514,"Apartamento para comprar com 38 m², 2 quartos, 1 banheiro",apartamento,APARTMENT,CE,Fortaleza,Praia do Futuro I,Rua Gontran Nascimento,0,"Rua Gontran Nascimento, 0 - Praia do Futuro I, Fortaleza / CE",38,2,1,,0,0,232556.0,-3.782555,-38.476836,0,0,0,1,0,0,1,1,1,0,0,"Vista Di Mari Prime é um empreendimento localizado no bairro Praia do Futuro II, em Fortaleza, Ceará. Oferece apartamentos de 2 quartos com varanda, 38m², e área de lazer completa com piscina, sendo elegível para o programa Minha Casa Minha Vida, que pode oferecer subsídios especiais.",,Bom Negocio Atividades De Internet Ltda,,https://www.vivareal.com.br/imoveis-lancamentos/vista-di-mari-prime-id-2855936514/,https://resizedimgs.vivareal.com/img/vr-listing/54cc066eab55d40d54dec681a3a8221e/vista-di-mari-prime-no-praia-do-futuro-i-fortaleza.webp?action=fit-in&dimension=614x297
