listing_id,titulo,apartamento_ou_casa,tipo_imovel,estado,cidade,bairro,rua,numero,endereco,metragem,quartos,banheiros,suites,andar,estacionamentos,preco_anuncio,latitude,longitude,tem_portaria_24h,tem_vista_pro_mar,tem_condominio_fechado,tem_piscina,tem_deck,tem_varanda_gourmet,tem_varanda,tem_academia,tem_salao_festas,tem_salao_jogos,tem_quadra_campo,descricao,anuncio_criado,corretora,nota_media,url,imagem_url
993964779,Edifício Beira Mar 2020,apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,540,4,5,,,5,12000000.0,,,0,1,0,0,0,0,1,0,0,0,0,,2026-06-21T03:48:38+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-beira-mar-2020-993964779,https://img.olx.com.br/images/80/801674293666866.jpg
993964783,Edifício Lazulli,apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,245,4,5,,,5,3200000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T03:48:38+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-lazulli-993964783,https://img.olx.com.br/images/93/937694268955828.jpg
993964976,Edifício DC 360 Beira Mar,apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,510,4,5,,,5,10000000.0,,,0,1,0,0,0,0,1,0,0,0,0,,2026-06-21T03:48:38+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-dc-360-beira-mar-993964976,https://img.olx.com.br/images/95/957680758335617.jpg
1342864214,Edifício Jaraguá,apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,110,3,5,,,2,1200000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T03:48:38+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-jaragua-1342864214,https://img.olx.com.br/images/13/130542788707613.jpg
1512156840,Repasse Apartamento Maraponga For Life Mrv,apartamento,Venda - apartamento padrão,CE,Fortaleza,Rachel de Queiroz,,,,44,2,1,,,1,139000.0,,,0,0,0,0,0,0,0,0,0,0,0,,2026-06-21T03:41:42+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/repasse-apartamento-maraponga-for-life-mrv-1512156840,https://img.olx.com.br/images/51/513668177173168.jpg
1273526602,"Apartamento com 2 dormitórios à venda, 55 m² por R$ 478.000,00 - Presidente Kennedy - Fort",apartamento,Venda - apartamento padrão,CE,Fortaleza,Presidente Kennedy,,,,55,2,2,,,1,478000.0,,,0,0,0,1,0,0,1,1,0,0,0,,2026-06-21T03:38:10+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-55-m-por-r-478-000-00-presidente-kennedy-fort-1273526602,https://img.olx.com.br/images/38/387687056238733.jpg
1512155736,VILLA SOLARIUM  APARTAMENTO NA MARAPONGA EM FORTALEZA/CE,apartamento,Venda - apartamento padrão,CE,Fortaleza,Mondubim,,,,55,3,2,,,1,310000.0,,,0,0,0,1,0,0,0,0,0,0,0,,2026-06-21T03:14:15+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/villa-solarium-apartamento-na-maraponga-em-fortaleza-ce-1512155736,https://img.olx.com.br/images/74/743635170948716.jpg
1489765621,Apartamento à Venda | Ed. Iran Rabelo | 3 Suítes | 117m² | Aldeota,apartamento,Venda - apartamento padrão,CE,Fortaleza,Varjota,,,,117,4,4,,,2,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,,2026-06-21T03:09:36+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-ed-iran-rabelo-3-suites-117m-aldeota-1489765621,https://img.olx.com.br/images/63/630608533326469.jpg
1512148387,APARTAMENTO NO FONTANA DI GENOVA | CAMBEBA SEMI PROJETADOS,apartamento,Venda - apartamento padrão,CE,Fortaleza,Cambeba,,,,45,2,1,,,1,335000.0,,,0,0,0,1,0,0,0,0,0,0,0,,2026-06-21T01:45:12+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-no-fontana-di-genova-cambeba-semi-projetados-1512148387,https://img.olx.com.br/images/63/634677899202998.jpg
1512148386,APARTAMENTO Á VENDA FONTANA DE PAVIA | CAMBEBA : JA COM OS PROJETADOS.,apartamento,Venda - apartamento padrão,CE,Fortaleza,Cambeba,,,,45,2,1,,,1,95000.0,,,0,0,0,1,0,0,0,0,0,0,0,,2026-06-21T01:45:09+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-fontana-de-pavia-cambeba-ja-com-os-projetados-1512148386,https://img.olx.com.br/images/86/860608291708195.jpg
1512147590,Apartamento Bairro Cajazeiras,apartamento,Venda - apartamento padrão,CE,Fortaleza,Cajazeiras,,,,57,2,1,,,1,160000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:36:14+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-bairro-cajazeiras-1512147590,https://img.olx.com.br/images/61/618628531779502.jpg
1512147233,PARQUE ALDEOTA SUL  APARTAMENTO NA CIDADE DOS FUNCIONARIOS EM FORTALEZA/CE,apartamento,Venda - apartamento padrão,CE,Fortaleza,Cidade dos Funcionários,,,,102,4,2,,,1,270000.0,,,0,0,0,0,0,0,0,0,0,0,0,,2026-06-21T01:32:09+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/parque-aldeota-sul-apartamento-na-cidade-dos-funcionarios-em-fortaleza-ce-1512147233,https://img.olx.com.br/images/36/364655417989303.jpg
1505001506,"Apartamento com 3 dormitórios à venda, 104 m² por R$ 920.000,00 - Guararapes - Fortaleza/C",apartamento,Venda - apartamento padrão,CE,Fortaleza,Engenheiro Luciano Cavalcante,,,,104,3,3,,,2,920000.0,,,0,0,0,0,0,0,0,0,0,0,0,,2026-06-21T01:19:55+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-104-m-por-r-920-000-00-guararapes-fortaleza-c-1505001506,https://img.olx.com.br/images/36/368666298053851.jpg
1512146159,"Apartamento com 2 dormitórios à venda, 52 m² por R$ 295.000 - Messejana - Fortaleza/CE",apartamento,Venda - apartamento padrão,CE,Fortaleza,Messejana,,,,52,2,1,,,1,295000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:19:36+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-52-m-por-r-295-000-messejana-fortaleza-ce-1512146159,https://img.olx.com.br/images/42/420620291055069.jpg
1512145981,REPASSE | RESERVA DA LAGOA | 58m² | 02 SUÍTES | 02 VAGAS COBERTAS | PASSARÉ,apartamento,Venda - apartamento padrão,CE,Fortaleza,Passaré,,,,58,2,2,,,2,130000.0,,,0,0,0,1,0,0,0,1,0,0,0,,2026-06-21T01:18:41+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/repasse-reserva-da-lagoa-58m-02-suites-02-vagas-cobertas-passare-1512145981,https://img.olx.com.br/images/36/366612413680304.jpg
1505911571,"Apartamento com 3 dormitórios à venda, 91 m² por R$ 860.000 - Edson Queiroz - Fortaleza/CE",apartamento,Venda - apartamento padrão,CE,Fortaleza,Edson Queiroz,,,,91,3,3,,,2,860000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:15:25+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-91-m-por-r-860-000-edson-queiroz-fortaleza-ce-1505911571,https://img.olx.com.br/images/26/264660173883283.jpg
1379738820,Próximo a Igreja Cristo Rei,apartamento,Venda - apartamento padrão,CE,Fortaleza,Centro,,,,100,3,4,,,2,962273.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:15:11+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/proximo-a-igreja-cristo-rei-1379738820,https://img.olx.com.br/images/82/820664516866388.jpg
1473286332,Cobertura próximo ao RioMar (toda reformada),apartamento,Venda - apartamento cobertura,CE,Fortaleza,Papicu,,,,251,4,5,,,4,1399000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:15:11+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/cobertura-proximo-ao-riomar-toda-reformada-1473286332,https://img.olx.com.br/images/77/773636394929915.jpg
1475283642,Residencial João Cordeiro com Vista Lateral para o Mar + Lazer Completo,apartamento,Venda - apartamento padrão,CE,Fortaleza,Joaquim Távora,,,,80,3,2,,,2,895000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:15:11+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/residencial-joao-cordeiro-com-vista-lateral-para-o-mar-lazer-completo-1475283642,https://img.olx.com.br/images/75/754609891116562.jpg
1477716380,O melhor custo-benefício da Aldeota está ao seu alcance!,apartamento,Venda - apartamento padrão,CE,Fortaleza,Aldeota,,,,125,3,4,,,2,725000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:15:11+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/o-melhor-custo-beneficio-da-aldeota-esta-ao-seu-alcance-1477716380,https://img.olx.com.br/images/25/254629874805447.jpg
1486690460,Excelente apartamento compacto na Aldeota,apartamento,Venda - apartamento padrão,CE,Fortaleza,Aldeota,,,,57,1,1,,,1,650000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:15:11+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/excelente-apartamento-compacto-na-aldeota-1486690460,https://img.olx.com.br/images/76/766669392306365.jpg
1487700500,"Viver bem na Aldeota: 105m², varanda ventilada e 3 quartos",apartamento,Venda - apartamento padrão,CE,Fortaleza,Aldeota,,,,105,3,3,,,2,750000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:15:11+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/viver-bem-na-aldeota-105m-varanda-ventilada-e-3-quartos-1487700500,https://img.olx.com.br/images/10/106648178802343.jpg
1407677013,A Cobertura duplex que você precisa! (Meireles),apartamento,Venda - apartamento cobertura,CE,Fortaleza,Meireles,,,,155,3,5,,,3,1290000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:15:10+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/a-cobertura-duplex-que-voce-precisa-meireles-1407677013,https://img.olx.com.br/images/93/931691154838857.jpg
1475283558,Meireles | 175 m² | 3 Suítes,apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,175,3,5,,,3,1000000.0,,,0,0,0,0,0,0,0,0,0,0,0,,2026-06-21T01:09:23+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/meireles-175-m-3-suites-1475283558,https://img.olx.com.br/images/49/495613774390286.jpg
1350602082,Apartamento na Aldeota,apartamento,Venda - apartamento padrão,CE,Fortaleza,Aldeota,,,,200,3,5,,,3,750000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:09:04+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-na-aldeota-1350602082,https://img.olx.com.br/images/98/987665631106913.jpg
1412156095,"Cobertura exclusiva no Meireles para quem quer espaço, vista e privacidade de verdade.",apartamento,Venda - apartamento cobertura,CE,Fortaleza,Meireles,,,,313,4,5,,,4,4200000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:09:04+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/cobertura-exclusiva-no-meireles-para-quem-quer-espaco-vista-e-privacidade-de-verdade-1412156095,https://img.olx.com.br/images/36/365651650994220.jpg
1487025707,Apartamento Bairro Centro - Excelente Localização e Custo-Benefício!,apartamento,Venda - apartamento padrão,CE,Fortaleza,Centro,,,,123,3,2,,,2,460000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:09:04+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-bairro-centro-excelente-localizacao-e-custo-beneficio-1487025707,https://img.olx.com.br/images/17/179691894526566.jpg
1457463013,EXCELENTE OPORTUNIDADE NO CONDOMINIO JARDINS DE ATLANTIDA,apartamento,Venda - apartamento padrão,CE,Fortaleza,Mucuripe,,,,94,3,3,,,2,850000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:09:03+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/excelente-oportunidade-no-condominio-jardins-de-atlantida-1457463013,https://img.olx.com.br/images/57/575686659380666.jpg
1505277551,"Open Residence - Apartamento com 3 dormitórios à venda, 115 m² por R$ 1.200.000 - Parque D",apartamento,Venda - apartamento padrão,CE,Fortaleza,Parque Iracema,,,,115,3,4,,,2,1200000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:01:30+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/open-residence-apartamento-com-3-dormitorios-a-venda-115-m-por-r-1-200-000-parque-d-1505277551,https://img.olx.com.br/images/97/973645161589239.jpg
1455414211,"Mirus Living - Apartamento com 3 quartos à venda, 85 m² por R$ 899.000 - Mucuripe- Fortale",apartamento,Venda - apartamento padrão,CE,Fortaleza,Varjota,,,,86,3,2,,,2,899000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:01:28+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/mirus-living-apartamento-com-3-quartos-a-venda-85-m-por-r-899-000-mucuripe-fortale-1455414211,https://img.olx.com.br/images/13/135632168756190.jpg
1468713143,"Apartamento com 3 quartos à venda, 203 m² por R$ 1.100.000 - Aldeota - Fortaleza/CE",apartamento,Venda - apartamento padrão,CE,Fortaleza,Aldeota,,,,204,3,4,,,3,1100000.0,,,0,0,0,0,0,0,0,0,0,0,0,,2026-06-21T01:01:27+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-3-quartos-a-venda-203-m-por-r-1-100-000-aldeota-fortaleza-ce-1468713143,https://img.olx.com.br/images/13/138606648420102.jpg
1449447163,"Condomínio Reserva Imperial - Apartamento com 3 Quartos à venda, 161 m² por R$ 1.900.000 -",apartamento,Venda - apartamento padrão,CE,Fortaleza,Guararapes,,,,161,3,4,,,3,1900000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:01:26+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/condominio-reserva-imperial-apartamento-com-3-quartos-a-venda-161-m-por-r-1-900-000-1449447163,https://img.olx.com.br/images/30/303627287954547.jpg
1482639268,"Portal de Ávila - Apartamento à venda, 73 m² - Parque Iracema - Fortaleza/CE",apartamento,Venda - apartamento padrão,CE,Fortaleza,Parque Iracema,,,,73,3,2,,,2,691000.0,,,0,0,0,1,0,0,1,1,0,0,0,,2026-06-21T01:01:26+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/portal-de-avila-apartamento-a-venda-73-m-parque-iracema-fortaleza-ce-1482639268,https://img.olx.com.br/images/11/116682299978839.jpg
1484285833,"Hemisphere Residence - Apartamento com 2 dormitórios à venda, 65 m² por R$ 1.109.000 - Mei",apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,65,2,2,,,2,1109000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:01:26+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/hemisphere-residence-apartamento-com-2-dormitorios-a-venda-65-m-por-r-1-109-000-mei-1484285833,https://img.olx.com.br/images/87/878638775073064.jpg
1484285622,"Open Residence - Apartamento com 4 dormitórios à venda, 125 m² por R$ 1.050.000 - Parque D",apartamento,Venda - apartamento padrão,CE,Fortaleza,Parque Iracema,,,,125,4,4,,,2,1050000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:01:25+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/open-residence-apartamento-com-4-dormitorios-a-venda-125-m-por-r-1-050-000-parque-d-1484285622,https://img.olx.com.br/images/10/103635049455304.jpg
1447623448,"Celebration Residence - Apartamento com 3 quartos à venda, 81 m² por R$ 695.000 - Edson Qu",apartamento,Venda - apartamento padrão,CE,Fortaleza,Edson Queiroz,,,,81,3,4,,,2,695000.0,,,0,0,0,1,0,0,0,0,0,0,0,,2026-06-21T01:01:24+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/celebration-residence-apartamento-com-3-quartos-a-venda-81-m-por-r-695-000-edson-qu-1447623448,https://img.olx.com.br/images/87/870624767322505.jpg
1484612818,"Apartamento à venda no Meireles, 60m² - 2 quartos - 2 suítes - 1 vaga - R$ 579.900,00",apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,61,2,2,,,1,579000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T01:01:24+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-a-venda-no-meireles-60m-2-quartos-2-suites-1-vaga-r-579-900-00-1484612818,https://img.olx.com.br/images/57/573676056141270.jpg
1505284247,"Praia Mansa suíte Hotel - Apartamento com 1 Quarto à venda, 53 m² por R$ 570.000 - Meirele",apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,53,1,1,,,1,570000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T01:01:23+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/praia-mansa-suite-hotel-apartamento-com-1-quarto-a-venda-53-m-por-r-570-000-meirele-1505284247,https://img.olx.com.br/images/24/249697416874188.jpg
1458549597,"Edifício Costabella - Apartamento com 3 Quartos à venda, 96 m² por R$ 480.000 - Papicu - F",apartamento,Venda - apartamento padrão,CE,Fortaleza,Vicente Pinzon,,,,96,3,2,,,1,480000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T00:44:53+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-costabella-apartamento-com-3-quartos-a-venda-96-m-por-r-480-000-papicu-f-1458549597,https://img.olx.com.br/images/77/775680887751142.jpg
1428732284,"Edifício Verona - Apartamento com 3 quartos à venda, 110 m² por R$ 420.000 - Parquelândia ",apartamento,Venda - apartamento padrão,CE,Fortaleza,Parquelândia,,,,111,3,3,,,1,440000.0,,,0,0,0,0,0,0,1,0,0,0,0,,2026-06-21T00:44:52+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/edificio-verona-apartamento-com-3-quartos-a-venda-110-m-por-r-420-000-parquelandia-1428732284,https://img.olx.com.br/images/77/771610526416616.jpg
1484285626,"Condomínio Celebration Residence -Apartamento com 3 Quartos à venda, 81 m² por R$ 660.000 ",apartamento,Venda - apartamento padrão,CE,Fortaleza,Edson Queiroz,,,,81,3,3,,,2,660000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T00:39:59+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/condominio-celebration-residence-apartamento-com-3-quartos-a-venda-81-m-por-r-660-000-1484285626,https://img.olx.com.br/images/87/877663411259718.jpg
1431917134,Lançamento Exclusivo na Av. Desembargador Moreira,apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,40,1,1,,,1,639025.0,,,0,0,0,0,0,0,0,1,0,0,0,,2026-06-21T00:29:15+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/lancamento-exclusivo-na-av-desembargador-moreira-1431917134,https://img.olx.com.br/images/90/907537192767658.jpg
1048878661,"Apartamento com 4 Suítes à Venda, 369 m² por R$ 9.500.000 - Meireles - Fortaleza/CE",apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,370,4,5,,,5,10000000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T00:10:16+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-4-suites-a-venda-369-m-por-r-9-500-000-meireles-fortaleza-ce-1048878661,https://img.olx.com.br/images/86/864512612479985.jpg
1364716998,"Apartamento com 4 Suítes à Venda, 271 m² por R$ 3.844.600 - Meireles - Fortaleza/CE",apartamento,Venda - apartamento padrão,CE,Fortaleza,Meireles,,,,272,4,5,,,5,3844000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T00:10:04+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/apartamento-com-4-suites-a-venda-271-m-por-r-3-844-600-meireles-fortaleza-ce-1364716998,https://img.olx.com.br/images/41/412412350188513.jpg
1358475178,"Cobertura com 4 Suítes à Venda, 998 m² por R$ 12.000.000 - Mucuripe - Fortaleza/CE",apartamento,Venda - apartamento cobertura,CE,Fortaleza,Mucuripe,,,,998,4,5,,,4,12000000.0,,,0,0,0,1,0,0,1,0,0,0,0,,2026-06-21T00:09:16+00:00,,,https://ce.olx.com.br/fortaleza-e-regiao/imoveis/cobertura-com-4-suites-a-venda-998-m-por-r-12-000-000-mucuripe-fortaleza-ce-1358475178,https://img.olx.com.br/images/30/304474342851580.jpg
